,county,segment,speciesName,n,climatesp
18868,Marshall,a Climate Segment,Populus heterophylla,1,a Climate Segment Divide Populus heterophylla
18869,Marshall,a Climate Segment,Urtica dioica,1,a Climate Segment Divide Urtica dioica
18870,Marshall,a Climate Segment,Vaccinium angustifolium,1,a Climate Segment Divide Vaccinium angustifolium
18871,Marshall,a Climate Segment,Parnassia glauca,1,a Climate Segment Divide Parnassia glauca
18872,Marshall,a Climate Segment,Paronychia canadensis,1,a Climate Segment Divide Paronychia canadensis
18873,Marshall,a Climate Segment,Parthenocissus inserta,2,a Climate Segment Divide Parthenocissus inserta
18874,Marshall,a Climate Segment,Parthenocissus quinquefolia,1,a Climate Segment Divide Parthenocissus quinquefolia
18875,Marshall,a Climate Segment,Amaranthus tuberculatus,1,a Climate Segment Divide Amaranthus tuberculatus
18876,Marshall,a Climate Segment,Ambrosia artemisiifolia,1,a Climate Segment Divide Ambrosia artemisiifolia
18877,Marshall,a Climate Segment,Amorpha canescens,1,a Climate Segment Divide Amorpha canescens
18878,Marshall,a Climate Segment,Brasenia schreberi,1,a Climate Segment Divide Brasenia schreberi
18879,Marshall,a Climate Segment,Verbesina alternifolia,1,a Climate Segment Divide Verbesina alternifolia
18880,Marshall,a Climate Segment,Vernonia fasciculata,1,a Climate Segment Divide Vernonia fasciculata
18881,Marshall,a Climate Segment,Vernonia missurica,4,a Climate Segment Divide Vernonia missurica
18882,Marshall,a Climate Segment,Cyperus strigosus,2,a Climate Segment Divide Cyperus strigosus
18883,Marshall,a Climate Segment,Cypripedium candidum,1,a Climate Segment Divide Cypripedium candidum
18884,Marshall,a Climate Segment,Danthonia spicata,1,a Climate Segment Divide Danthonia spicata
18885,Marshall,a Climate Segment,Dasiphora fruticosa,1,a Climate Segment Divide Dasiphora fruticosa
18886,Marshall,a Climate Segment,Decodon verticillatus,1,a Climate Segment Divide Decodon verticillatus
18887,Marshall,a Climate Segment,Desmodium canadense,1,a Climate Segment Divide Desmodium canadense
18888,Marshall,a Climate Segment,Desmodium cuspidatum,1,a Climate Segment Divide Desmodium cuspidatum
18889,Marshall,a Climate Segment,Desmodium illinoense,1,a Climate Segment Divide Desmodium illinoense
18890,Marshall,a Climate Segment,Desmodium rotundifolium,1,a Climate Segment Divide Desmodium rotundifolium
18891,Marshall,a Climate Segment,Desmodium sessilifolium,1,a Climate Segment Divide Desmodium sessilifolium
18892,Marshall,a Climate Segment,Muhlenbergia frondosa,1,a Climate Segment Divide Muhlenbergia frondosa
18893,Marshall,a Climate Segment,Ranunculus recurvatus,1,a Climate Segment Divide Ranunculus recurvatus
18894,Marshall,a Climate Segment,Ratibida pinnata,1,a Climate Segment Divide Ratibida pinnata
18895,Marshall,a Climate Segment,Rhus copallinum,1,a Climate Segment Divide Rhus copallinum
18896,Marshall,a Climate Segment,Rhus glabra,7,a Climate Segment Divide Rhus glabra
18897,Marshall,a Climate Segment,Lilium michiganense,2,a Climate Segment Divide Lilium michiganense
18898,Marshall,a Climate Segment,Rhynchospora alba,1,a Climate Segment Divide Rhynchospora alba
18899,Marshall,a Climate Segment,Lindernia dubia,1,a Climate Segment Divide Lindernia dubia
18900,Marshall,a Climate Segment,Liparis liliifolia,1,a Climate Segment Divide Liparis liliifolia
18901,Marshall,a Climate Segment,Lipocarpha micrantha,1,a Climate Segment Divide Lipocarpha micrantha
18902,Marshall,a Climate Segment,Lithospermum caroliniense,2,a Climate Segment Divide Lithospermum caroliniense
18903,Marshall,a Climate Segment,Rosa carolina,4,a Climate Segment Divide Rosa carolina
18904,Marshall,a Climate Segment,Lobelia kalmii,1,a Climate Segment Divide Lobelia kalmii
18905,Marshall,a Climate Segment,Asclepias viridiflora,1,a Climate Segment Divide Asclepias viridiflora
18906,Marshall,a Climate Segment,Rubus invisus,2,a Climate Segment Divide Rubus invisus
18907,Marshall,a Climate Segment,Rubus occidentalis,1,a Climate Segment Divide Rubus occidentalis
18908,Marshall,a Climate Segment,Luzula multiflora,1,a Climate Segment Divide Luzula multiflora
18909,Marshall,a Climate Segment,Lycopus americanus,1,a Climate Segment Divide Lycopus americanus
18910,Marshall,a Climate Segment,Lycopus rubellus,1,a Climate Segment Divide Lycopus rubellus
18911,Marshall,a Climate Segment,Cryptotaenia canadensis,1,a Climate Segment Divide Cryptotaenia canadensis
18912,Marshall,a Climate Segment,Cuscuta gronovii,1,a Climate Segment Divide Cuscuta gronovii
18913,Marshall,a Climate Segment,Cycloloma atriplicifolium,1,a Climate Segment Divide Cycloloma atriplicifolium
18914,Marshall,a Climate Segment,Alopecurus carolinianus,1,a Climate Segment Divide Alopecurus carolinianus
18915,Marshall,a Climate Segment,Bidens trichosperma,1,a Climate Segment Divide Bidens trichosperma
18916,Marshall,a Climate Segment,Boehmeria cylindrica,1,a Climate Segment Divide Boehmeria cylindrica
18917,Marshall,a Climate Segment,Botrypus virginianus,1,a Climate Segment Divide Botrypus virginianus
18918,Marshall,a Climate Segment,Verbena stricta,1,a Climate Segment Divide Verbena stricta
18919,Marshall,a Climate Segment,Elymus virginicus,3,a Climate Segment Divide Elymus virginicus
18920,Marshall,a Climate Segment,Epilobium coloratum,1,a Climate Segment Divide Epilobium coloratum
18921,Marshall,a Climate Segment,Equisetum arvense,1,a Climate Segment Divide Equisetum arvense
18922,Marshall,a Climate Segment,Equisetum laevigatum,2,a Climate Segment Divide Equisetum laevigatum
18923,Marshall,a Climate Segment,Sambucus racemosa,2,a Climate Segment Divide Sambucus racemosa
18924,Marshall,a Climate Segment,Sanicula canadensis,1,a Climate Segment Divide Sanicula canadensis
18925,Marshall,a Climate Segment,Sanicula marilandica,2,a Climate Segment Divide Sanicula marilandica
18926,Marshall,a Climate Segment,Mentha canadensis,1,a Climate Segment Divide Mentha canadensis
18927,Marshall,a Climate Segment,Micranthes pensylvanica,1,a Climate Segment Divide Micranthes pensylvanica
18928,Marshall,a Climate Segment,Mimulus ringens,1,a Climate Segment Divide Mimulus ringens
18929,Marshall,a Climate Segment,Mitchella repens,1,a Climate Segment Divide Mitchella repens
18930,Marshall,a Climate Segment,Monarda fistulosa,1,a Climate Segment Divide Monarda fistulosa
18931,Marshall,a Climate Segment,Monarda punctata,1,a Climate Segment Divide Monarda punctata
18932,Marshall,a Climate Segment,Ranunculus hispidus,3,a Climate Segment Divide Ranunculus hispidus
18933,Marshall,a Climate Segment,Viola pubescens,1,a Climate Segment Divide Viola pubescens
18934,Marshall,a Climate Segment,Viola rostrata,1,a Climate Segment Divide Viola rostrata
18935,Marshall,a Climate Segment,Viola sagittata,1,a Climate Segment Divide Viola sagittata
18936,Marshall,a Climate Segment,Viola striata,1,a Climate Segment Divide Viola striata
18937,Marshall,a Climate Segment,Rhus typhina,1,a Climate Segment Divide Rhus typhina
18938,Marshall,a Climate Segment,Vitis labrusca,2,a Climate Segment Divide Vitis labrusca
18939,Marshall,a Climate Segment,Ribes americanum,1,a Climate Segment Divide Ribes americanum
18940,Marshall,a Climate Segment,Ribes cynosbati,1,a Climate Segment Divide Ribes cynosbati
18941,Marshall,a Climate Segment,Robinia hispida,1,a Climate Segment Divide Robinia hispida
18942,Marshall,a Climate Segment,Rorippa palustris,1,a Climate Segment Divide Rorippa palustris
18943,Marshall,a Climate Segment,Zanthoxylum americanum,1,a Climate Segment Divide Zanthoxylum americanum
18944,Marshall,a Climate Segment,Rosa palustris,2,a Climate Segment Divide Rosa palustris
18945,Marshall,a Climate Segment,Rubus hispidus,2,a Climate Segment Divide Rubus hispidus
18946,Marshall,a Climate Segment,Dulichium arundinaceum,1,a Climate Segment Divide Dulichium arundinaceum
18947,Marshall,a Climate Segment,Echinochloa muricata,1,a Climate Segment Divide Echinochloa muricata
18948,Marshall,a Climate Segment,Acer rubrum,1,a Climate Segment Divide Acer rubrum
18949,Marshall,a Climate Segment,Acer saccharum,1,a Climate Segment Divide Acer saccharum
18950,Marshall,a Climate Segment,Populus tremuloides,1,a Climate Segment Divide Populus tremuloides
18951,Marshall,a Climate Segment,Potamogeton foliosus,1,a Climate Segment Divide Potamogeton foliosus
18952,Marshall,a Climate Segment,Panicum tuckermanii,1,a Climate Segment Divide Panicum tuckermanii
18953,Marshall,a Climate Segment,Vaccinium pallidum,1,a Climate Segment Divide Vaccinium pallidum
18954,Marshall,a Climate Segment,Valeriana edulis,2,a Climate Segment Divide Valeriana edulis
18955,Marshall,a Climate Segment,Valerianella umbilicata,1,a Climate Segment Divide Valerianella umbilicata
18956,Marshall,a Climate Segment,Verbena hastata,1,a Climate Segment Divide Verbena hastata
18957,Marshall,a Climate Segment,Verbena simplex,1,a Climate Segment Divide Verbena simplex
18958,Marshall,a Climate Segment,Elymus repens,1,a Climate Segment Divide Elymus repens
18959,Marshall,a Climate Segment,Prunus serotina,1,a Climate Segment Divide Prunus serotina
18960,Marshall,a Climate Segment,Prunus virginiana,1,a Climate Segment Divide Prunus virginiana
18961,Marshall,a Climate Segment,Pseudognaphalium obtusifolium,1,a Climate Segment Divide Pseudognaphalium obtusifolium
18962,Marshall,a Climate Segment,Ptelea trifoliata,1,a Climate Segment Divide Ptelea trifoliata
18963,Marshall,a Climate Segment,Pycnanthemum virginianum,1,a Climate Segment Divide Pycnanthemum virginianum
18964,Marshall,a Climate Segment,Pyrola elliptica,1,a Climate Segment Divide Pyrola elliptica
18965,Marshall,a Climate Segment,Quercus bicolor,1,a Climate Segment Divide Quercus bicolor
18966,Marshall,a Climate Segment,Quercus ellipsoidalis,2,a Climate Segment Divide Quercus ellipsoidalis
18967,Marshall,a Climate Segment,Quercus macrocarpa,1,a Climate Segment Divide Quercus macrocarpa
18968,Marshall,a Climate Segment,Quercus palustris,1,a Climate Segment Divide Quercus palustris
18969,Marshall,a Climate Segment,Quercus shumardii,1,a Climate Segment Divide Quercus shumardii
18970,Marshall,a Climate Segment,Quercus velutina,1,a Climate Segment Divide Quercus velutina
18971,Marshall,a Climate Segment,Ranunculus flabellaris,1,a Climate Segment Divide Ranunculus flabellaris
18972,Marshall,a Climate Segment,Viola pedata,2,a Climate Segment Divide Viola pedata
18973,Marshall,a Climate Segment,Lechea mucronata,1,a Climate Segment Divide Lechea mucronata
18974,Marshall,a Climate Segment,Lechea pulchella,1,a Climate Segment Divide Lechea pulchella
18975,Marshall,a Climate Segment,Leersia oryzoides,1,a Climate Segment Divide Leersia oryzoides
18976,Marshall,a Climate Segment,Lemna trisulca,1,a Climate Segment Divide Lemna trisulca
18977,Marshall,a Climate Segment,Vitis aestivalis,2,a Climate Segment Divide Vitis aestivalis
18978,Marshall,a Climate Segment,Lespedeza capitata,1,a Climate Segment Divide Lespedeza capitata
18979,Marshall,a Climate Segment,Vitis riparia,2,a Climate Segment Divide Vitis riparia
18980,Marshall,a Climate Segment,Vulpia octoflora,1,a Climate Segment Divide Vulpia octoflora
18981,Marshall,a Climate Segment,Woodwardia virginica,3,a Climate Segment Divide Woodwardia virginica
18982,Marshall,a Climate Segment,Xanthium strumarium,1,a Climate Segment Divide Xanthium strumarium
18983,Marshall,a Climate Segment,Lysimachia quadrifolia,1,a Climate Segment Divide Lysimachia quadrifolia
18984,Marshall,a Climate Segment,Zizania aquatica,1,a Climate Segment Divide Zizania aquatica
18985,Marshall,a Climate Segment,Rotala ramosior,1,a Climate Segment Divide Rotala ramosior
18986,Marshall,a Climate Segment,Salix interior,3,a Climate Segment Divide Salix interior
18987,Marshall,a Climate Segment,Salix lucida,1,a Climate Segment Divide Salix lucida
18988,Marshall,a Climate Segment,Asimina triloba,1,a Climate Segment Divide Asimina triloba
18989,Marshall,a Climate Segment,Astragalus canadensis,1,a Climate Segment Divide Astragalus canadensis
18990,Marshall,a Climate Segment,Athyrium filix-femina,1,a Climate Segment Divide Athyrium filix-femina
18991,Marshall,a Climate Segment,Aureolaria pedicularia,1,a Climate Segment Divide Aureolaria pedicularia
18992,Marshall,a Climate Segment,Vaccinium corymbosum,2,a Climate Segment Divide Vaccinium corymbosum
18993,Marshall,a Climate Segment,Lysimachia ciliata,1,a Climate Segment Divide Lysimachia ciliata
18994,Marshall,a Climate Segment,Lysimachia lanceolata,1,a Climate Segment Divide Lysimachia lanceolata
18995,Marshall,a Climate Segment,Lysimachia quadriflora,1,a Climate Segment Divide Lysimachia quadriflora
18996,Marshall,a Climate Segment,Viola canadensis,1,a Climate Segment Divide Viola canadensis
18997,Marshall,a Climate Segment,Lysimachia terrestris,2,a Climate Segment Divide Lysimachia terrestris
18998,Marshall,a Climate Segment,Prunus pumila,2,a Climate Segment Divide Prunus pumila
18999,Marshall,a Climate Segment,Lathyrus palustris,1,a Climate Segment Divide Lathyrus palustris
19000,Marshall,a Climate Segment,Iris virginica,1,a Climate Segment Divide Iris virginica
19001,Marshall,a Climate Segment,Salix nigra,1,a Climate Segment Divide Salix nigra
19002,Marshall,a Climate Segment,Salix sericea,3,a Climate Segment Divide Salix sericea
19003,Marshall,a Climate Segment,Sambucus canadensis,1,a Climate Segment Divide Sambucus canadensis
19004,Marshall,a Climate Segment,Maianthemum racemosum,2,a Climate Segment Divide Maianthemum racemosum
19005,Marshall,a Climate Segment,Maianthemum stellatum,1,a Climate Segment Divide Maianthemum stellatum
19006,Marshall,a Climate Segment,Medeola virginiana,1,a Climate Segment Divide Medeola virginiana
19007,Marshall,a Climate Segment,Viburnum prunifolium,1,a Climate Segment Divide Viburnum prunifolium
19008,Marshall,a Climate Segment,Vicia caroliniana,1,a Climate Segment Divide Vicia caroliniana
19009,Marshall,a Climate Segment,Arnoglossum plantagineum,1,a Climate Segment Divide Arnoglossum plantagineum
19010,Marshall,a Climate Segment,Viola lanceolata,1,a Climate Segment Divide Viola lanceolata
19011,Marshall,a Climate Segment,Viola nephrophylla,1,a Climate Segment Divide Viola nephrophylla
19012,Marshall,a Climate Segment,Zizia aurea,1,a Climate Segment Divide Zizia aurea
19013,Marshall,a Climate Segment,Impatiens capensis,1,a Climate Segment Divide Impatiens capensis
19014,Marshall,a Climate Segment,Juglans cinerea,1,a Climate Segment Divide Juglans cinerea
19015,Marshall,a Climate Segment,Echinochloa walteri,1,a Climate Segment Divide Echinochloa walteri
19016,Marshall,a Climate Segment,Echinocystis lobata,1,a Climate Segment Divide Echinocystis lobata
19017,Marshall,a Climate Segment,Lepidium virginicum,1,a Climate Segment Divide Lepidium virginicum
19018,Marshall,a Climate Segment,Achillea millefolium,1,a Climate Segment Divide Achillea millefolium
19019,Marshall,a Climate Segment,Lespedeza virginica,1,a Climate Segment Divide Lespedeza virginica
19020,Marshall,a Climate Segment,Liatris scariosa,1,a Climate Segment Divide Liatris scariosa
19021,Marshall,a Climate Segment,Arnoglossum atriplicifolium,1,a Climate Segment Divide Arnoglossum atriplicifolium
19022,Marshall,a Climate Segment,Potentilla norvegica,1,a Climate Segment Divide Potentilla norvegica
19023,Marshall,a Climate Segment,Primula meadia,1,a Climate Segment Divide Primula meadia
19024,Marshall,a Climate Segment,Prunus americana,1,a Climate Segment Divide Prunus americana
19025,Marshall,a Climate Segment,Bidens connata,1,a Climate Segment Divide Bidens connata
19026,Marshall,a Climate Segment,Ilex verticillata,1,a Climate Segment Divide Ilex verticillata
19027,Marshall,a Climate Segment,Elodea nuttallii,1,a Climate Segment Divide Elodea nuttallii
19028,Marshall,a Climate Segment,Juncus acuminatus,1,a Climate Segment Divide Juncus acuminatus
19029,Marshall,a Climate Segment,Juncus brachycarpus,1,a Climate Segment Divide Juncus brachycarpus
19030,Marshall,a Climate Segment,Eclipta prostrata,1,a Climate Segment Divide Eclipta prostrata
19031,Marshall,a Climate Segment,Juncus canadensis,1,a Climate Segment Divide Juncus canadensis
19032,Marshall,a Climate Segment,Baptisia alba,1,a Climate Segment Divide Baptisia alba
19033,Marshall,a Climate Segment,Potamogeton illinoensis,1,a Climate Segment Divide Potamogeton illinoensis
19034,Marshall,a Climate Segment,Potamogeton natans,1,a Climate Segment Divide Potamogeton natans
19035,Marshall,a Climate Segment,Koeleria macrantha,1,a Climate Segment Divide Koeleria macrantha
